region;Nom_lycee;IPS_voie_pro
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE SAINTE URSULE;101.4
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE SAINTE URSULE;105.7
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE ST CHARLES STE CROIX;86.5
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE ST CHARLES STE CROIX;87.3
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE ST CHARLES STE CROIX;88.8
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE ST CHARLES STE CROIX;90.3
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE STE CATHERINE LYCEE DES METIERS HOTELLERIE RESTAURATION BOULANGERIE PATISSERI;93.3
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE STE CATHERINE LYCEE DES METIERS HOTELLERIE RESTAURATION BOULANGERIE PATISSERI;94.9
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE STE CATHERINE LYCEE DES METIERS HOTELLERIE RESTAURATION BOULANGERIE PATISSERI;97
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE STE CATHERINE LYCEE DES METIERS HOTELLERIE RESTAURATION BOULANGERIE PATISSERI;97.9
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE TALENSAC JEANNE BERNARD;105.9
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE TALENSAC JEANNE BERNARD;106.8
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE TALENSAC JEANNE BERNARD;108
PAYS DE LA LOIRE;LYCEE POLYVALENT PRIVE TALENSAC JEANNE BERNARD;108.4
PAYS DE LA LOIRE;LYCEE POLYVALENT RAOUL VADEPIED;79
PAYS DE LA LOIRE;LYCEE POLYVALENT RAOUL VADEPIED;81.5
PAYS DE LA LOIRE;LYCEE POLYVALENT RAOUL VADEPIED;81.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAOUL VADEPIED;83.1
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAÃL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE;83.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAÃL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE;84.1
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAÃL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE;84.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAÃL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE;87.5
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE;83.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE;84.1
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE;84.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE;87.5
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE ;83.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE ;84.1
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE ;84.7
PAYS DE LA LOIRE;LYCEE POLYVALENT RAPHAEL ELIZE LYCEE DES METIERS DE LA MAINTENANCE INDUSTRIELLE DE L EBENISTERIE DE ;87.5
PAYS DE LA LOIRE;LYCEE POLYVALENT ROBERT GARNIER;81.7
PAYS DE LA LOIRE;LYCEE POLYVALENT ROBERT GARNIER;82.4
PAYS DE LA LOIRE;LYCEE POLYVALENT ROBERT GARNIER;82.5
PAYS DE LA LOIRE;LYCEE POLYVALENT ROBERT GARNIER;84.4
PAYS DE LA LOIRE;LYCEE POLYVALENT ROSA PARKS LYCEE DES METIERS DES SCIENCES ET TECHNOLOGIES DE LA CONSTRUCTION ET DE ;89.7
PAYS DE LA LOIRE;LYCEE POLYVALENT ROSA PARKS LYCEE DES METIERS DES SCIENCES ET TECHNOLOGIES DE LA CONSTRUCTION ET DE ;91.5
PAYS DE LA LOIRE;LYCEE POLYVALENT ROSA PARKS LYCEE DES METIERS DES SCIENCES ET TECHNOLOGIES DE LA CONSTRUCTION ET DE ;93.4
PAYS DE LA LOIRE;LYCEE POLYVALENT ROSA PARKS LYCEE DES METIERS DES SCIENCES ET TECHNOLOGIES DE LA CONSTRUCTION ET DE ;93.6
PAYS DE LA LOIRE;LYCEE POLYVALENT SADI CARNOT JEAN BERTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;81.2
PAYS DE LA LOIRE;LYCEE POLYVALENT SADI CARNOT JEAN BERTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;82.8
PAYS DE LA LOIRE;LYCEE POLYVALENT SADI CARNOT JEAN BERTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;83.9
PAYS DE LA LOIRE;LYCEE POLYVALENT SADI CARNOT JEAN BERTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;85
PAYS DE LA LOIRE;LYCEE PRIVE HOTELIER SAINTE ANNE LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION ET DE LA SA;108.8
PAYS DE LA LOIRE;LYCEE PRIVE HOTELIER SAINTE ANNE LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION ET DE LA SA;109.3
PAYS DE LA LOIRE;LYCEE PRIVE HOTELIER SAINTE ANNE LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION ET DE LA SA;110.2
PAYS DE LA LOIRE;LYCEE PRIVE HOTELIER SAINTE ANNE LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION ET DE LA SA;110.6
PAYS DE LA LOIRE;LYCEE PROFESSIONEL FUNAY HELENE BOUCHER LYC MET DU BATIMENT DE L HOTELLERIE RESTAURATION LYC MET DES;79.2
PAYS DE LA LOIRE;LYCEE PROFESSIONEL FUNAY HELENE BOUCHER LYC MET DU BATIMENT DE L HOTELLERIE RESTAURATION LYC MET DES;79.8
PAYS DE LA LOIRE;LYCEE PROFESSIONEL FUNAY HELENE BOUCHER LYC MET DU BATIMENT DE L HOTELLERIE RESTAURATION LYC MET DES;80.1
PAYS DE LA LOIRE;LYCEE PROFESSIONEL FUNAY HELENE BOUCHER LYC MET DU BATIMENT DE L HOTELLERIE RESTAURATION LYC MET DES;81.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ALBERT CHASSAGNE;86.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ALBERT CHASSAGNE;88.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ALBERT CHASSAGNE;89.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ALBERT CHASSAGNE;90.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ANDRE BOULLOCHE;78
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ANDRE BOULLOCHE;79.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ANDRE BOULLOCHE;80.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ANDRE BOULLOCHE;83.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO;83.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO;83.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS;83.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS;83.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS DE LA CHAUDRONNERIE ET DU SOUDAGE;83.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS DE LA CHAUDRONNERIE ET DU SOUDAGE;83.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS DE LA CHAUDRONNERIE ET DU SOUDAGE;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL BROSSAUD BLANCHO LYCEE DES METIERS DE LA CHAUDRONNERIE ET DU SOUDAGE;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE;75.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE;76.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE;77.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE;79.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE LYCEE DES METIERS DE LA MAINTENANCE DE L ELECTROTECHNIQUE ET DES S;75.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE LYCEE DES METIERS DE LA MAINTENANCE DE L ELECTROTECHNIQUE ET DES S;76.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE LYCEE DES METIERS DE LA MAINTENANCE DE L ELECTROTECHNIQUE ET DES S;77.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL CLAUDE CHAPPE LYCEE DES METIERS DE LA MAINTENANCE DE L ELECTROTECHNIQUE ET DES S;79.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE;86.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE;86.7
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE;88.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE;90
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE LYCEE DES METIERS DES TRAVAUX PUBLICS DE LA MAINTENANCE DES VEHICULES (;86.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE LYCEE DES METIERS DES TRAVAUX PUBLICS DE LA MAINTENANCE DES VEHICULES (;86.7
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE LYCEE DES METIERS DES TRAVAUX PUBLICS DE LA MAINTENANCE DES VEHICULES (;88.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DE NARCE LYCEE DES METIERS DES TRAVAUX PUBLICS DE LA MAINTENANCE DES VEHICULES (;90
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DES TROIS RIVIERES;91.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DES TROIS RIVIERES;93.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DES TROIS RIVIERES;94.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL DES TROIS RIVIERES;95.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL EDOUARD BRANLY;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL EDOUARD BRANLY;85.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL EDOUARD BRANLY;86
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY;90.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY;91.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY;91.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY;95.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY LYCEE DES METIERS DU NAUTISME DE L AUTOMOBILE ET DE L INDUSTRIE;90.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY LYCEE DES METIERS DU NAUTISME DE L AUTOMOBILE ET DE L INDUSTRIE;91.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY LYCEE DES METIERS DU NAUTISME DE L AUTOMOBILE ET DE L INDUSTRIE;91.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL ERIC TABARLY LYCEE DES METIERS DU NAUTISME DE L AUTOMOBILE ET DE L INDUSTRIE;95.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO;97.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO;100.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO;101.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO;101.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO LYCEE DES METIERS DU BOIS DE LA METALLERIE DE LA MAINTENANCE ET D;97.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO LYCEE DES METIERS DU BOIS DE LA METALLERIE DE LA MAINTENANCE ET D;100.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO LYCEE DES METIERS DU BOIS DE LA METALLERIE DE LA MAINTENANCE ET D;101.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL FRANCOIS ARAGO LYCEE DES METIERS DU BOIS DE LA METALLERIE DE LA MAINTENANCE ET D;101.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL GASTON LESNARD LYCEE DES METIERS DU BATIMENT;91.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL GASTON LESNARD LYCEE DES METIERS DU BATIMENT;92.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL GASTON LESNARD LYCEE DES METIERS DU BATIMENT;92.7
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL GASTON LESNARD LYCEE DES METIERS DU BATIMENT;94.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HEINLEX LYCEE DES METIERS DE LA CHIMIE;91.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HEINLEX LYCEE DES METIERS DE LA CHIMIE;91.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HEINLEX LYCEE DES METIERS DE LA CHIMIE;92.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HEINLEX LYCEE DES METIERS DE LA CHIMIE;98.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HENRI DUNANT;72.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HENRI DUNANT;76.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HENRI DUNANT;77.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL HENRI DUNANT;78.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN JACQUES AUDUBON;83.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN JACQUES AUDUBON;83.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN JACQUES AUDUBON;84.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN JACQUES AUDUBON;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN RONDEAU LYCEE DES METIERS DE LA LOGISTIQUE ET DU TRANSPORT;80.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN RONDEAU LYCEE DES METIERS DE LA LOGISTIQUE ET DU TRANSPORT;81.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL JEAN RONDEAU LYCEE DES METIERS DE LA LOGISTIQUE ET DU TRANSPORT;82.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI;81.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI;82
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI;82.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI;84
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI;85
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI;86.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI LYCEE METIERS DE L IMPRIMERIE ET DE LA COMMUNICATION VISUELLE L;84
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI LYCEE METIERS DE L IMPRIMERIE ET DE LA COMMUNICATION VISUELLE L;85
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LEONARD DE VINCI LYCEE METIERS DE L IMPRIMERIE ET DE LA COMMUNICATION VISUELLE L;86.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LES SAVARIERES;92.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LES SAVARIERES;94.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LES SAVARIERES;97.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LES SAVARIERES;100.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ANTOINE DE BOUGAINVILLE LYCEE DES METIERS DE L HOTELLERIE RESTAURATION LYC;83.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ANTOINE DE BOUGAINVILLE LYCEE DES METIERS DE L HOTELLERIE RESTAURATION LYC;85.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ANTOINE DE BOUGAINVILLE LYCEE DES METIERS DE L HOTELLERIE RESTAURATION LYC;85.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ANTOINE DE BOUGAINVILLE LYCEE DES METIERS DE L HOTELLERIE RESTAURATION LYC;86.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND;83
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND;84.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND;89
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND LYCEE DES METIERS DE LA RESTAURATION;83
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND LYCEE DES METIERS DE LA RESTAURATION;84.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND LYCEE DES METIERS DE LA RESTAURATION;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS ARMAND LYCEE DES METIERS DE LA RESTAURATION;89
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER;87
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER;87.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER;87.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER;88.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER LYCEE DES METIERS DES SOINS ET SERVICES A LA PERSONNE;87
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER LYCEE DES METIERS DES SOINS ET SERVICES A LA PERSONNE;87.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER LYCEE DES METIERS DES SOINS ET SERVICES A LA PERSONNE;87.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LOUIS JACQUES GOUSSIER LYCEE DES METIERS DES SOINS ET SERVICES A LA PERSONNE;88.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LUDOVIC MENARD;76.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LUDOVIC MENARD;77.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LUDOVIC MENARD;78.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL LUDOVIC MENARD;78.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MARECHAL LECLERC DE HAUTECLOCQUE;81.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MARECHAL LECLERC DE HAUTECLOCQUE;81.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MARECHAL LECLERC DE HAUTECLOCQUE;82.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MARECHAL LECLERC DE HAUTECLOCQUE;83.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLIC;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLIC;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLIC;87.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLIC;93.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;87.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;93.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DU BATIMENT ET DES TRAVAUX PUBLICS;84.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DU BATIMENT ET DES TRAVAUX PUBLICS;84.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DU BATIMENT ET DES TRAVAUX PUBLICS;87.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL MICHELET LYCEE DU BATIMENT ET DES TRAVAUX PUBLICS;93.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PABLO NERUDA;77
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PABLO NERUDA;78.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PABLO NERUDA;80
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PABLO NERUDA;80.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PAUL EMILE VICTOR;79.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PAUL EMILE VICTOR;79.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PAUL EMILE VICTOR;80.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PAUL EMILE VICTOR;82.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;81.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;82.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;83.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PIERRE ET MARIE CURIE;85.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE COIFFURE PIERRE MASSON;98.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE COIFFURE PIERRE MASSON;99.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE COIFFURE PIERRE MASSON;103.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE COIFFURE PIERRE MASSON;105.7
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DOM SORTAIS LYCEE DES METIERS DE LA MAINTENANCE DE L ENERGIE DE LA CONSTRU;95
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DOM SORTAIS LYCEE DES METIERS DE LA MAINTENANCE DE L ENERGIE DE LA CONSTRU;97.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DOM SORTAIS LYCEE DES METIERS DE LA MAINTENANCE DE L ENERGIE DE LA CONSTRU;98.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DOM SORTAIS LYCEE DES METIERS DE LA MAINTENANCE DE L ENERGIE DE LA CONSTRU;99.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DON BOSCO;90.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DON BOSCO;91.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DON BOSCO;93.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE DON BOSCO;93.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA;121.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA;122.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA;126
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA LYCEE DES METIERS DU COMMERCE ET DE LA VENTE;121.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA LYCEE DES METIERS DU COMMERCE ET DE LA VENTE;122.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA LYCEE DES METIERS DU COMMERCE ET DE LA VENTE;126
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA LYCEE DU COMMERCE ET DE LA VENTE;121.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA LYCEE DU COMMERCE ET DE LA VENTE;122.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE ENCIA LYCEE DU COMMERCE ET DE LA VENTE;126
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE IMMACULEE CONCEPTION;93.4
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE IMMACULEE CONCEPTION;93.9
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE IMMACULEE CONCEPTION;96.6
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE IMMACULEE CONCEPTION;100.8
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH ROUSSEL;93.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH ROUSSEL;94.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH ROUSSEL;95.1
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH ROUSSEL;96
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH WRESINSKI;95.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH WRESINSKI;100.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH WRESINSKI;103.5
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH WRESINSKI;105.2
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH WRESINSKI ITEC;95.3
PAYS DE LA LOIRE;LYCEE PROFESSIONNEL PRIVE JOSEPH WRESINSKI ITEC;100.3
