0711322B;LYCEE PROFESSIONNEL CAMILLE DU GAST;;;;;
0720021G;LYCEE POLYVALENT D ESTOURNELLES DE CONSTANT;;;;;
0720027N;LYCEE POLYVALENT PERSEIGNE;;;;;
0730005J;LYCEE GENERAL ET TECHNOLOGIQUE JEAN MOULIN;;;;;
0730039W;LYCEE PROFESSIONNEL GENERAL FERRIE LYCEE DES METIERS DE LA MONTAGNE;;;;;
0730760E;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE JEANNE D ARC;;;;;
0731392S;LYCEE GENERAL ET TECHNOLOGIQUE DU GRANIER;;;;;
0740006E;LYCEE POLYVALENT LOUIS LACHENAL LYCEE DES METIERS DU BATIMENT ET DE L INDUSTRIE;;;;;
0740010J;LYCEE PROFESSIONNEL LE SALEVE;;;;;
0740017S;LYCEE POLYVALENT CHARLES PONCET LYCEE DES METIERS DE L INDUSTRIE;;;;;
0740082M;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT MICHEL;;;;;
0741285V;LYCEE PROFESSIONNEL PRIVE ECA;;;;;
0750419Y;LYCEE PROFESSIONNEL MECANIQUE AUTOMOBILE CAMILLE JENATZY;;;;;
0750463W;LYCEE POLYVALENT LUCAS DE NEHOU LYCEE DES METIERS DES ARTS DU VERRE ET DES STRUCTURES VERRIERES;;;;;
0750647W;LYCEE GENERAL ET TECHNOLOGIQUE TURGOT;;;;;
0750652B;LYCEE GENERAL CHARLEMAGNE;;;;;
0750654D;LYCEE GENERAL HENRI IV;;;;;
0750655E;LYCEE GENERAL LOUIS LE GRAND;;;;;
0750657G;LYCEE GENERAL MONTAIGNE;;;;;
750679,00 F;LYCEE GENERAL PAUL VALERY;;;;;
0750684L;LYCEE GENERAL GABRIEL FAURE;;;;;
0750704H;LYCEE GENERAL CARNOT;;;;;
0750710P;LYCEE TECHNOLOGIQUE AUGUSTE RENOIR LYCEE DES METIERS DE LA PHOTOGRAPHIE ET DE L IMAGE;;;;;
0750770E;LYCEE PROFESSIONNEL ABBE GREGOIRE;;;;;
750794,00 F;LYCEE PROFESSIONNEL BRASSAI LYCEE DES METIERS DE LA PHOTOGRAPHIE ET DE L IMAGE;;;;;
0752109K;LYCEE PROFESSIONNEL SUZANNE VALADON;;;;;
0752608C;LYCEE PROFESSIONNEL BELLIARD LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;;;;;
0752845K;LYCEE PROFESSIONNEL THEOPHILE GAUTIER;;;;;
0752961L;LYCEE PROFESSIONNEL GUSTAVE EIFFEL;;;;;
0753834K;LYCEE GENERAL PRIVE YABNE;;;;;
0753838P;LYCEE PRIVE SAINT SULPICE;;;;;
0753844W;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINTE GENEVIEVE;;;;;
0753890W;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE CHARLES PEGUY;;;;;
0753898E;ENSEMBLE SCOLAIRE EUGENE NAPOLEON SAINT PIERRE FOURIER;;;;;
0753946G;ETABLISSEMENT PRIVE NOTRE DAME DES OISEAUX (ECOLE SECONDAIRE PRIVEE);;;;;
0754030Y;LYCEE POLYVALENT PRIVE ALBERT DE MUN;;;;;
0754165V;LYCEE PROFESSIONNEL PRIVE COIFFURE MARCEL LAMY;;;;;
0754325U;LYCEE GENERAL PRIVE BETH HANNA;;;;;
0754666P;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE PASSY SAINT HONORE;;;;;
0754924V;LYCEE POLYVALENT PRIVE NOTRE DAME SAINT VINCENT DE PAUL LYCEE DES METIERS DE LA SANTE ET DU SOCIAL;;;;;
0754965P;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LUCIEN DE HIRSH;;;;;
0760029U;LYCEE GENERAL ET TECHNOLOGIQUE ANDRE MAUROIS;;;;;
0760036B;LYCEE PROFESSIONNEL DESCARTES;;;;;
0760072R;LYCEE GENERAL ET TECHNOLOGIQUE GUILLAUME LE CONQUERANT;;;;;
0760087G;LYCEE PROFESSIONNEL COLBERT LYCEE DES METIERS DE LA PLASTURGIE ET DE LA FONDERIE;;;;;
0760091L;LYCEE GENERAL ET TECHNOLOGIQUE JEANNE D ARC;;;;;
0760095R;LYCEE POLYVALENT BLAISE PASCAL;;;;;
0760110G;LYCEE GENERAL ET TECHNOLOGIQUE MARCEL SEMBAT;;;;;
0760142S;LYCEE PROFESSIONNEL GUSTAVE FLAUBERT;;;;;
0760174B;LYCEE GENERAL ET TECHNOLOGIQUE CLAUDE MONET;;;;;
0761341V;LYCEE POLYVALENT PRIVE LES TOURELLES LYCEE DES METIERS DE LA GESTION ET DU MANAGEMENT;;;;;
0761343X;LYCEE POLYVALENT PRIVE LA CHATAIGNERAIE;;;;;
0761356L;LYCEE POLYVALENT PRIVE PROVIDENCE SAINTE THERESE LYCEE DES METIERS DES SERVICES AUX PERSONNES ET AUX ENTREPRISES;;;;;
0761715B;LYCEE GENERAL PRIVE JEAN BAPTISTE DE LA SALLE;;;;;
0762879S;LYCEE GENERAL ET TECHNOLOGIQUE VALLEE DU CAILLY;;;;;
0762920L;LYCEE POLYVALENT PIERRE DE COUBERTIN LYCEE DES METIERS DE L INDUSTRIE;;;;;
0762976X;LYCEE POLYVALENT FRANCOISE DE GRACE LYCEE DES METIERS DES SERVICES AUX PERSONNES AUX ENTREPRISES ET DU COMMERCE;;;;;
0763002A;LYCEE POLYVALENT DU GOLF;;;;;
0763112V;LYCEE GENERAL PRIVE LA PROVIDENCE;;;;;
0770931U;LYCEE GENERAL ET TECHNOLOGIQUE PIERRE DE COUBERTIN;;;;;
0770944H;LYCEE PROFESSIONNEL AUGUSTE PERDONNET;;;;;
0771238C;ECOLE GENERALE ET TECHNOLOGIQUE PRIVEE SAINT ASPAIS;;;;;
0771763Y;LYCEE GENERAL ET TECHNOLOGIQUE CHARLES LE CHAUVE;;;;;
0771880A;LYCEE PROFESSIONNEL CHARLES BAUDELAIRE;;;;;
0772228D;LYCEE POLYVALENT CHARLES DE GAULLE LYCEE DES METIERS DE LA SANTE ET DU TRAVAIL SOCIAL;;;;;
0772332S;LYCEE POLYVALENT SONIA DELAUNAY;;;;;
0772688D;LYCEE POLYVALENT EMILIE DU CHATELET;;;;;
0772737G;LYCEE GENERAL INTERNAT D EXCELLENCE DE SOURDUN;;;;;
0781297L;LYCEE GENERAL ET TECHNOLOGIQUE PLAINE DE NEAUPHLE;;;;;
0781582W;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DU GRANDCHAMP;;;;;
0781899R;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT FRANCOIS D ASSISE;;;;;
0781983G;LYCEE PROFESSIONNEL ADRIENNE BOLLAND LYCEE DES METIERS DES ARTS DU BOIS DES SERVICES ET DE LA MODE;;;;;
0781984H;LYCEE POLYVALENT VAUCANSON LYCEE DES METIERS DU GENIE ELECTRONIQUE DU COMMERCE ET DE L AIDE A LA PERSONNE;;;;;
0782549X;LYCEE POLYVALENT LOUIS BASCAN;;;;;
0782556E;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DE L ELECTROTECHNIQUE ET DES AUTOMATISMES;;;;;
0782562L;LYCEE GENERAL HOCHE;;;;;
0782563M;LYCEE GENERAL ET TECHNOLOGIQUE LA BRUYERE;;;;;
0782567S;LYCEE GENERAL ET TECHNOLOGIQUE MARIE CURIE;;;;;
0782593V;LYCEE PROFESSIONNEL JEAN PERRIN;;;;;
0782602E;LYCEE PROFESSIONNEL JEAN MOULIN LYCEE DES METIERS DE L ELECTRO ENERGETIQUE;;;;;
0783323N;LYCEE TECHNOLOGIQUE PRIVE SAINT THOMAS DE VILLENEUVE;;;;;
0783351U;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE NOTRE DAME DU GRANDCHAMP;;;;;
0783447Y;LYCEE POLYVALENT SIMONE WEIL LYCEE DES METIERS DU NAUTISME;;;;;
0783533S;LYCEE POLYVALENT CAMILLE CLAUDEL LYCEE DES METIERS DE L HOTELLERIE DE LA RESTAURATION ET DU COMMERCE;;;;;
0790015M;LYCEE PROFESSIONNEL JEAN FRANCOIS CAIL LYCEE DES METIERS DU COMMERCE ET DE LA VENTE;;;;;
0790080H;LYCEE POLYVALENT PRIVE SAINT JOSEPH;;;;;
0800011C;LYCEE D ENSEIGNEMENT TECHNOLOGIQUE EDOUARD GAND LYCEE DES METIERS DES SERVICES A LA PERSONNE ET AUX ORGANISATIONS;;;;;
0800061G;LYCEE PROFESSIONNEL DU VIMEU LYCEE DES METIERS DE L INDUSTRIE ET DU TERTIAIRE;;;;;
0800062H;LYCEE PROFESSIONNEL EDOUARD GAND LYCEE DES METIERS DES SERVICES A LA PERSONNE ET AUX ORGANISATIONS;;;;;
0801628K;LYCEE PROFESSIONNEL ROMAIN ROLLAND LYCEE DES METIERS DU TERTIAIRE ET DE LA SECURITE;;;;;
0801700N;LYCEE GENERAL ET TECHNOLOGIQUE JEAN BAPTISTE DELAMBRE LYCEE DES METIERS DES MOBILITES ET DES ENERGIES NOUVELLES;;;;;
0801874C;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT RIQUIER;;;;;
0801948H;LYCEE PROFESSIONNEL PRIVE SAINT MARTIN LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;;;;;
0810003N;LYCEE PROFESSIONNEL TOULOUSE LAUTREC LYCEE DES METIERS DES SERVICES A LA PERSONNE ET A L ENTREPRISE;;;;;
0810005R;LYCEE GENERAL BELLEVUE;;;;;
0810033W;LYCEE GENERAL ET TECHNOLOGIQUE MARECHAL SOULT;;;;;
0810100U;LYCEE PROFESSIONNEL PRIVE SAINT DOMINIQUE;;;;;
0810959C;LYCEE POLYVALENT BORDE BASSE (A ABSORBE L'UAI 0810962F EN 2017);;;;;
0811324Z;LYCEE PROFESSIONNEL MARIE ANTOINETTE RIESS;;;;;
0820021C;LYCEE GENERAL ET TECHNOLOGIQUE BOURDELLE;;;;;
0820883P;LYCEE POLYVALENT CLAUDE NOUGARO;;;;;
0830007G;LYCEE POLYVALENT RAYNOUARD;;;;;
0830015R;LYCEE GENERAL ET TECHNOLOGIQUE JEAN MOULIN;;;;;
0830032J;LYCEE POLYVALENT DE LORGUES THOMAS EDISON;;;;;
0830114Y;LYCEE PROFESSIONNEL PRIVE SAINTE MARTHE;;;;;
0831014B;LYCEE PROFESSIONNEL GOLF HOTEL LYCEE DES METIERS DU BATIMENT ET DES TRAVAUX PUBLICS;;;;;
0831207L;LYCEE TECHNOLOGIQUE PRIVE MARIE FRANCE;;;;;
0831444U;LYCEE POLYVALENT PRIVE SAINTE JEANNE D ARC;;;;;
831616,00 F;LYCEE POLYVALENT ROUVIERE;;;;;
0840001V;LYCEE POLYVALENT;;;;;
0840005Z;LYCEE GENERAL ET TECHNOLOGIQUE PHILIPPE DE GIRARD;;;;;
0840075A;LYCEE GENERAL PRIVE SAINT LOUIS;;;;;
0840763Y;LYCEE PROFESSIONNEL L ARGENSOL;;;;;
0840939P;LYCEE PROFESSIONNEL RENE CHAR;;;;;
0840941S;LYCEE PROFESSIONNEL PRIVE SAINT JEAN BAPTISTE DE LA SALLE;;;;;
0841117H;A COMPLETER;;;;;
0850032Y;LYCEE GENERAL ET TECHNOLOGIQUE SAVARY DE MAULEON;;;;;
0850043K;LYCEE PROFESSIONNEL VALERE MATHE;;;;;
0850146X;LYCEE PROFESSIONNEL RENE COUZINET;;;;;
0851346B;LYCEE GENERAL ET TECHNOLOGIQUE FRANCOIS TRUFFAUT;;;;;
0851401L;LYCEE GENERAL ET TECHNOLOGIQUE JEAN DE LATTRE DE TASSIGNY;;;;;
0851643Z;LYCEE PROFESSIONNEL PRIVE SAINT FRANCOIS D ASSISE;;;;;
0860037Y;LYCEE POLYVALENT NELSON MANDELA;;;;;
0860789R;LYCEE POLYVALENT PRIVE ISAAC DE L ETOILE;;;;;
0860903P;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE UNION CHRETIENNE;;;;;
0861228T;LYCEE GENERAL ET TECHNOLOGIQUE DU BOIS D AMOUR;;;;;
0870004G;LP PUBLIC MARTIN NADAUD LYC MET DU BATIMENT DE L ENERGETIQUE DE LA CLIMATIQUE ET DU DEVELOPPEMENT DURABLE;;;;;
0870016V;LYCEE GENERAL LEONARD LIMOSIN;;;;;
0870058R;LP PUBLIC ANTOINE DE SAINT EXUPERY LYC MET DE LA LOGISTIQUE DU TRANSPORT ET DE L AUTOMOBILE;;;;;
0870864S;LYCEE ENSEIGNEMENT GENERAL PRIVE SAINT JEAN;;;;;
0880004B;LYCEE GENERAL ET TECHNOLOGIQUE JEAN LURCAT;;;;;
0880036L;LYCEE GENERAL ET TECHNOLOGIQUE JEAN BAPTISTE VUILLAUME;;;;;
0880055G;LYCEE GENERAL ET TECHNOLOGIQUE JULES FERRY;;;;;
0880057J;LYCEE PROFESSIONNEL JACQUES AUGUSTIN;;;;;
0880097C;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE JEANNE D ARC;;;;;
0880099E;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE BEAU JARDIN;;;;;
0880120C;LYCEE PROFESSIONNEL PRIVE NOTRE DAME DE LA PROVIDENCE;;;;;
0881140L;LYCEE PROFESSIONNEL CAMILLE CLAUDEL;;;;;
0881498A;LYCEE PROFESSIONNEL PRIVE JEANNE D ARC;;;;;
0890005X;LYCEE POLYVALENT JEAN JOSEPH FOURIER;;;;;
0891159B;LYCEE PROFESSIONNEL SAINT GERMAIN;;;;;
0891223W;LYCEE PROFESSIONNEL PRIVE SAINT JACQUES;;;;;
0900003P;LYCEE GENERAL ET TECHNOLOGIQUE GUSTAVE COURBET;;;;;
0900029T;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE NOTRE DAME DES ANGES;;;;;
0900030U;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINTE MARIE;;;;;
0900236T;LYCEE PROFESSIONNEL RAOUL FOLLEREAU;;;;;
0910715H;LYCEE PROFESSIONNEL JEAN PERRIN LYCEE DES METIERS DE L INDUSTRIE DU SERVICE A LA PERSONNE ET AUX ENTREPRISES;;;;;
0910808J;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT CHARLES;;;;;
0910819W;LYCEE PRIVE DU COURS SECONDAIRE D ORSAY;;;;;
0910823A;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE ILE DE FRANCE;;;;;
0911037H;LYCEE PROFESSIONNEL ANDRE MARIE AMPERE;;;;;
0911577V;LYCEE GENERAL ET TECHNOLOGIQUE JACQUES PREVERT;;;;;
0912117G;LYCEE POLYVALENT PRIVE NOTRE DAME DE SION;;;;;
0912163G;LYCEE POLYVALENT PAUL LANGEVIN;;;;;
0912251C;LYCEE POLYVALENT HENRI POINCARE LYCEE DES METIERS DE L AIDE A LA PERSONNE;;;;;
0920134W;LYCEE GENERAL ET TECHNOLOGIQUE JACQUES PREVERT;;;;;
0920137Z;LYCEE GENERAL ET TECHNOLOGIQUE GUY DE MAUPASSANT;;;;;
0920142E;LYCEE GENERAL LOUIS PASTEUR;;;;;
0920144G;LYCEE GENERAL ET TECHNOLOGIQUE L AGORA;;;;;
0920145H;LYCEE GENERAL ET TECHNOLOGIQUE LAKANAL;;;;;
0920147K;LYCEE GENERAL ET TECHNOLOGIQUE PAUL LANGEVIN;;;;;
0920799U;LYCEE GENERAL ET TECHNOLOGIQUE RICHELIEU;;;;;
0920921B;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT DOMINIQUE;;;;;
0920985W;LYCEE POLYVALENT PRIVE GEORGES GUERIN LYCEE DES METIERS DU COMMERCE DE LA VENTE ET DE LA RELATION CLIENT;;;;;
0921594H;LYCEE GENERAL ET TECHNOLOGIQUE MICHEL ANGE;;;;;
922397,00 F;LYCEE POLYVALENT EUGENE IONESCO;;;;;
0930124E;LYCEE GENERAL ET TECHNOLOGIQUE MARCELIN BERTHELOT;;;;;
0930138V;LYCEE PROFESSIONNEL FREDERIC BARTHOLDI;;;;;
0930831Y;LYCEE PROFESSIONNEL ARISTIDE BRIAND LYCEE DES METIERS DE L AERIEN;;;;;
0930833A;LYCEE ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE JEAN ZAY;;;;;
0930929E;LYCEE PROFESSIONNEL PRIVE JEANNE LA LORRAINE;;;;;
0930946Y;LYCEE PROFESSIONNEL PRIVE SAINT VINCENT DE PAUL;;;;;
0930960N;LYCEE PROFESSIONNEL PRIVE ORT;;;;;
0930961P;LYCEE GENERAL PRIVE ESPERANCE;;;;;
0931198X;LYCEE PROFESSIONNEL ALFRED COSTES LYCEE DES METIERS DE LA COMMUNICATION ET DE L INDUSTRIE GRAPHIQUE;;;;;
0931739K;LYCEE PROFESSIONNEL JEAN MOULIN;;;;;
0932026X;LYCEE POLYVALENT ALFRED NOBEL;;;;;
0932031C;LYCEE GENERAL ET TECHNOLOGIQUE CHARLES DE GAULLE;;;;;
0932121A;LYCEE POLYVALENT SUGER;;;;;
932126,00 F;LYCEE POLYVALENT FRANCOIS RABELAIS;;;;;
0932221J;LYCEE POLYVALENT BLAISE PASCAL;;;;;
0932267J;LYCEE POLYVALENT LIBERTE LYCEE DES METIERS DU LABORATOIRE ET DE LA SANTE;;;;;
0932291K;LYCEE POLYVALENT NICOLAS JOSEPH CUGNOT;;;;;
0932667U;LYCEE POLYVALENT PUBLIC PLAINE COMMUNE;;;;;
0940114N;LYCEE POLYVALENT ANTOINE DE SAINT EXUPERY;;;;;
0940116R;LYCEE GENERAL ET TECHNOLOGIQUE EUGENE DELACROIX;;;;;
0940138P;LYCEE PROFESSIONNEL ARMAND GUILLAUMIN;;;;;
0940822H;LYCEE GENERAL ET TECHNOLOGIQUE CLAUDE NICOLAS LEDOUX EBTP;;;;;
0940823J;LYCEE PROFESSIONNEL PRIVE ROBERT KELLER;;;;;
0940877T;LYCEE GENERAL PRIVE NOTRE DAME DE LA PROVIDENCE;;;;;
0940882Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT MICHEL DE PICPUS;;;;;
0941724N;LYCEE PROFESSIONNEL CLAUDE NICOLAS LEDOUX EBTP;;;;;
0941918Z;LYCEE POLYVALENT CHRISTOPHE COLOMB;;;;;
950641,00 F;LYCEE POLYVALENT JEAN JAURES;;;;;
0950647M;LYCEE GENERAL ET TECHNOLOGIQUE GERARD DE NERVAL;;;;;
0950648N;LYCEE GENERAL ET TECHNOLOGIQUE JEAN JACQUES ROUSSEAU;;;;;
0950666H;LYCEE POLYVALENT GEORGES BRAQUE;;;;;
0950761L;LYCEE POLYVALENT PRIVE NOTRE DAME DE LA COMPASSION;;;;;
0950786N;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LA SALLLE SAINT ROSAIRE;;;;;
0950812S;LYCEE POLYVALENT PRIVE JEANNE D ARC LYCEE DES METIERS DU COMMERCE ET DES SERVICES AUX ENTREPRISES;;;;;
0950949R;LYCEE PROFESSIONNEL JEAN MERMOZ LYCEE DES METIERS DE L ELECTROTECHNIQUE DES SERVICES COMMERCIAUX ET ADMINISTRATIFS;;;;;
0951048Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE TORAT EMET;;;;;
0951221L;LYCEE POLYVALENT PRIVE VAUBAN;;;;;
0951281B;LYCEE PROFESSIONNEL TURGOT LYCEE DES METIERS DU COMMERCE ET DE LA GESTION ADMINISTRATIVE;;;;;
0951637N;LYCEE GENERAL ET TECHNOLOGIQUE GALILEE;;;;;
0951753P;LYCEE GENERAL ET TECHNOLOGIQUE LEONARD DE VINCI;;;;;
0951763A;LYCEE POLYVALENT LOUIS JOUVET;;;;;
0951811C;LYCEE POLYVALENT FERNAND ET NADIA LEGER LYCEE DES METIERS DU SOCIAL DE LA SANTE DES SERVICES;;;;;
0951922Y;LYCEE GENERAL ET TECHNOLOGIQUE CAMILLE SAINT SAENS;;;;;
0951974E;LYCEE POLYVALENT LOUIS ARMAND;;;;;
0951994B;LYCEE POLYVALENT PRIVE ORT;;;;;
951998,00 F;LYCEE POLYVALENT PRIVE DE GARAC LYCEE DES METIERS DE LA VENTE ET DE L APRES VENTE AUTO MOTO ET VEHICULE INDUSTRIEL;;;;;
0952126V;LYCEE GENERAL PRIVE APPRENDRE AUTREMENT;;;;;
0952196W;LYCEE POLYVALENT GUSTAVE MONOD LYCEE DES METIERS DE L INGENIERIE INDUSTRIELLE;;;;;
0952208J;ECOLE GENERALE ET TECHNOLOGIQUE PRIVEE SAINT JOSEPH;;;;;
6200002H;LYCEE GENERAL ET TECHNOLOGIQUE LAETITIA BONAPARTE LYCEES DES METIERS DE LA TRANSITION ENERGETIQUE EN CORSE;;;;;
6200004K;LYCEE PROFESSIONNEL FINOSELLO AJACCIO;;;;;
6200650M;INSTITUTION SAINT PAUL (LYCEE GENERAL PRIVE) AJACCIO;;;;;
7200583W;LYCEE TECHNOLOGIQUE PAUL VINCENSINI LYCEE DES METIERS DE LA TRANSITION ENERGETIQUE EN CORSE;;;;;
9710722H;LYCEE POLYVALENT CARNOT;;;;;
9710746J;LYCEE PROFESSIONNEL AUGUSTIN ARRON;;;;;
9710774P;LYCEE GENERAL ET TECHNOLOGIQUE FAUSTIN FLERET;;;;;
9710879D;LYCEE PROFESSIONNEL PRIVE BEL AIR;;;;;
9710991A;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LES PERSEVERANTS;;;;;
9711022J;LYCEE TECHNOLOGIQUE PRIVE PENSIONNAT DE VERSAILLES;;;;;
9711082Z;LYCEE POLYVALENT NORD GRANDE TERRE;;;;;
9711252J;CITE SCOLAIRE ROBERT WEINUM LYCEE;;;;;
9720070U;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LYCEE DE L UNION;;;;;
9720073X;LYCEE PROFESSIONNEL PRIVE SAINT JEAN PAUL II;;;;;
9720074Y;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH DE CLUNY;;;;;
9720692V;LYCEE GENERAL ET TECHNOLOGIQUE DU NORD ATLANTIQUE;;;;;
9730003R;LYCEE PROFESSIONNEL MAX JOSEPHINE;;;;;
9730010Y;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE EXTERNAT SAINT JOSEPH;;;;;
9740002J;LYCEE POLYVALENT ROLAND GARROS;;;;;
9740004L;LYCEE PROFESSIONNEL ROCHES MAIGRES;;;;;
9740019C;LYCEE GENERAL ET TECHNOLOGIQUE AMBROISE VOLLARD;;;;;
9740020D;LYCEE PROFESSIONNEL VICTOR SCHOELCHER;;;;;
9740054R;LYCEE GENERAL ET TECHNOLOGIQUE LISLET GEOFFROY;;;;;
9740575G;LYCEE PROFESSIONNEL FRANCOIS DE MAHY;;;;;
9740910W;LYCEE PROFESSIONNEL JEAN PERRIN;;;;;
9740934X;LYCEE PROFESSIONNEL PAUL LANGEVIN;;;;;
9741173G;LYCEE POLYVALENT LA POSSESSION;;;;;
9741256X;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE LEVAVASSEUR;;;;;
9741324W;LYCEE GENERAL ET TECHNOLOGIQUE MAHATMA GANDHI;;;;;
9760127J;LGT DE MAMOUDZOU YOUNOUSSA BAMANA;;;;;
9760220K;LYCEE PROFESSIONNEL DE DZOUMOGNE;;;;;
9760338N;LPO DE DEMBENI;;;;;
9760370Y;LYCEE POLYVALENT DE MAMOUDZOU NORD;;;;;
10010,00 F;LYCEE GENERAL ET TECHNOLOGIQUE DU BUGEY;;;;;
0010020S;LYCEE PROFESSIONNEL GEORGES CHARPAK LYCEE DES METIERS DE LA MAINTENANCE DES ENGINS MECANIQUES;;;;;
0010034G;LYCEE POLYVALENT PAUL PAINLEVE;;;;;
0010069V;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE ENSEMBLE SCOLAIRE LAMARTINE;;;;;
0010070W;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE SAINT PIERRE;;;;;
0010099C;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIER DES SERVICES ADMINISTRATIFS ET COMMERCIAUX LYCEE DES METIERS DE L ELECTRONIQUE;;;;;
0011118K;LYCEE PROFESSIONNEL GABRIEL VOISIN LYCEE DES METIERS DE L AUTOMOBILE DU TRANSPORT ET DE LA LOGISTIQUE DE LA PROPRETE;;;;;
0020034B;LYCEE POLYVALENT PIERRE MECHAIN;;;;;
0020051V;LYCEE PROFESSIONNEL DE L AMEUBLEMENT LYCEE DES METIERS;;;;;
0021906L;LYCEE PROFESSIONNEL PRIVE SAINT CHARLES LYCEE DES METIERS DE LA SECURITE ET DE LA MAINTENANCE;;;;;
0021939X;LYCEE POLYVALENT JULES VERNE;;;;;
0021999M;LYCEE PROFESSIONNEL PRIVE SAINT JOSEPH LYCEE DES METIERS DE L HOTELLERIE ET DE LA RESTAURATION;;;;;
0030038A;LYCEE POLYVALENT JEAN MONNET LYCEE DES METIERS DU DESIGN ET DES ARTS VERRIERS;;;;;
0030072M;LYCEE GENERAL PRIVE SAINT PIERRE;;;;;
0031041R;LYCEE TECHNOLOGIQUE PRIVE ANNA RODIER;;;;;
0040003G;LYCEE GENERAL ANDRE HONNORAT;;;;;
0040010P;LYCEE GENERAL ET TECHNOLOGIQUE FELIX ESCLANGON;;;;;
0040011R;LYCEE PROFESSIONNEL LOUIS MARTIN BRET LYCEE DES METIERS DE L HOTELLERIE RESTAURATION DES SECTEURS TERTIAIRE ET INDUSTRIEL;;;;;
0050027C;LYCEE PROFESSIONNEL PIERRE MENDES FRANCE;;;;;
0060034E;LYCEE POLYVALENT HOTELIER TOURISME PAUL AUGIER LYCEE DES METIERS DE L HOTELLERIE ET DU TOURISME;;;;;
0060038J;LYCEE PROFESSIONNEL VAUBAN;;;;;
0060040L;LYCEE PROFESSIONNEL PASTEUR;;;;;
0060075Z;LYCEE GENERAL ET TECHNOLOGIQUE LES EUCALYPTUS;;;;;
0061635V;LYCEE PROFESSIONNEL AUGUSTE ESCOFFIER;;;;;
0061642C;LYCEE GENERAL ET TECHNOLOGIQUE INTERNATIONAL;;;;;
0061763J;LYCEE GENERAL ET TECHNOLOGIQUE GUILLAUME APOLLINAIRE;;;;;
0070002P;LYCEE PROFESSIONNEL JOSEPH ET ETIENNE DE MONTGOLFIER;;;;;
0070031W;LYCEE PROFESSIONNEL MARIUS BOUVIER LYCEE DE METIERS DE LA PREVENTION ET DE LA PROTECTION;;;;;
0070064G;LYCEE GENERAL ET TECHNOLOGIQUE PRIVE JULES FROMENT;;;;;
0070112J;LYCEE PROFESSIONNEL PRIVE SAINT ANDRE;;;;;
0080006N;LYCEE GENERAL CHANZY;;;;;
0080008R;LYCEE POLYVALENT FRANCOIS BAZIN LYCEE DES METIERS DES TECHNOLOGIES INDUSTRIELLES ET DE L ENERGIE;;;;;
0080027L;LYCEE GENERAL ET TECHNOLOGIQUE MONGE;;;;;
0090002D;LYCEE GENERAL ET TECHNOLOGIQUE GABRIEL FAURE;;;;;
0090020Y;LYCEE PROFESSIONNEL FRANCOIS CAMEL LYCEE DES METIERS RESTAURATION ET SERVICES A LA PERSONNE;;;;;
0100003Z;LYCEE POLYVALENT GASTON BACHELARD;;;;;
0100023W;LYCEE POLYVALENT MARIE DE CHAMPAGNE;;;;;
0100025Y;LYCEE POLYVALENT LES LOMBARDS;;;;;
100078,00 F;LYCEE PROFESSIONNEL PRIVE JEANNE MANCE;;;;;
0110004V;LYCEE GENERAL ET TECHNOLOGIQUE PAUL SABATIER;;;;;
0110007Y;LYCEE POLYVALENT JULES FIL LYCEE DES METIERS DE LA SANTE DU SOCIAL ET DE L INDUSTRIE;;;;;
0110012D;LYCEE POLYVALENT GERMAINE TILLION;;;;;
0120012Y;LYCEE GENERAL ET TECHNOLOGIQUE JEAN VIGO;;;;;
